"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.003820119E0,4.498890042E-1,-3.201603293E-1,2.597627938E-1
5.023929911E0,5.476245880E-1,-5.841226876E-2,2.669402659E-1
5.044039702E0,5.632011890E-1,1.532463133E-1,2.959555089E-1
5.064149442E0,3.706315756E-1,1.508029103E-1,2.857238054E-1
5.084259234E0,6.658235192E-2,9.964445978E-2,2.606790662E-1
5.104369025E0,-9.895725548E-2,1.576749533E-1,2.304421216E-1
5.124478765E0,-5.803048983E-2,2.155527323E-1,2.295258641E-1
5.144588556E0,3.573456407E-2,1.663795263E-1,2.571666837E-1
5.164698348E0,2.550287358E-2,4.695888236E-2,2.735068500E-1
5.184808088E0,-7.773031294E-2,-7.108735293E-2,2.757975459E-1
5.204917879E0,-1.650814712E-1,-8.651123941E-2,2.307475507E-1
5.225027671E0,-1.861557066E-1,-6.940752268E-2,1.630962193E-1
5.245137411E0,-1.638597846E-1,-7.230904698E-2,1.076618284E-1
5.265247202E0,-1.282779276E-1,-9.857547283E-2,7.437065244E-2
5.285356994E0,-6.001574174E-2,-1.530935913E-1,6.490252167E-2
5.305466734E0,6.597150117E-2,-1.297286898E-1,5.421269313E-2
5.325576525E0,1.623326540E-1,-4.466820508E-2,1.542389300E-2
5.345686317E0,1.368297935E-1,-7.658497244E-2,-2.702999115E-2
5.365796109E0,5.008947477E-2,-2.134147584E-1,-6.627693027E-2
5.385905848E0,3.237490356E-2,-2.450261116E-1,-1.099525094E-1
5.406015640E0,1.116323397E-1,-1.764585078E-1,-1.447708011E-1
5.426125431E0,2.328855246E-1,-5.963396281E-2,-1.522536725E-1
5.446235171E0,2.614426315E-1,5.749600008E-2,-1.925695986E-1
5.466344963E0,7.910472155E-2,1.080436110E-1,-2.086043358E-1
5.486454754E0,-3.723114133E-1,-2.245627195E-1,-2.157817930E-1
5.506564494E0,-8.612946272E-1,-5.515187383E-1,-2.528907657E-1
5.526674286E0,-8.032641411E-1,2.450261116E-1,-2.628170252E-1
5.546784077E0,-2.345653474E-1,1.198100567E0,-3.173351586E-1
5.566893817E0,1.076618284E-1,9.615499377E-1,-3.381039500E-1
5.587003609E0,2.901524538E-3,9.842276573E-2,-3.086305857E-1
5.607113400E0,-1.601946950E-1,-4.724139869E-1,-2.208212912E-1
5.627223192E0,9.315420873E-3,-4.803550243E-1,-1.937913001E-1
5.647332931E0,3.468085229E-1,-1.953947693E-1,-2.344126403E-1
5.667442723E0,4.059080184E-1,6.177192926E-2,-2.898470163E-1
5.687552515E0,1.656923145E-1,6.757497787E-2,-2.942756712E-1
5.707662254E0,-5.100574717E-2,4.436278343E-2,-2.657185495E-1
5.727772046E0,-2.351761982E-2,1.918824017E-1,-2.403683960E-1
5.747881838E0,1.400367320E-1,2.974062562E-1,-2.024958730E-1
5.767991577E0,2.405211031E-1,2.696126997E-1,-1.172826737E-1
5.788101369E0,2.359397560E-1,1.233147904E-1,-6.459710002E-2
5.808211161E0,1.800472289E-1,-3.397838026E-2,-3.558185324E-2
5.828320952E0,1.041494608E-1,-1.552315652E-1,-2.061609551E-2
5.848430692E0,1.634016447E-2,-2.312820405E-1,-4.520269856E-2
5.868540484E0,-3.542914242E-2,-1.989071369E-1,-4.993676394E-2
5.888650275E0,-5.573981255E-2,-1.149156392E-1,-2.275406010E-2
5.908760015E0,-7.085828483E-2,-4.421006888E-2,3.985778242E-2
5.928869806E0,-1.007898003E-1,-5.963396281E-2,7.864658535E-2
5.948979598E0,-1.835595965E-1,-1.303395331E-1,1.374406368E-2
5.969089390E0,-2.560977042E-1,-1.376696974E-1,-1.875301152E-1
5.989199129E0,-2.568612695E-1,8.315158635E-2,-2.194468826E-1
6.009308921E0,-2.200577259E-1,3.051945567E-1,3.054236248E-2
6.029418713E0,-1.885990947E-1,4.682907760E-1,2.397575527E-1
6.049528452E0,-1.212531775E-1,3.957526684E-1,3.753656447E-1
6.069638244E0,-5.696150661E-2,2.245627195E-1,3.665083647E-1
6.089748036E0,-1.236965694E-2,1.301868260E-1,1.976090819E-1
6.109857827E0,-9.926267900E-3,4.466820508E-2,5.772506446E-2
6.129967567E0,-1.985253580E-2,7.918107510E-2,8.704573661E-2
6.150077359E0,-1.397313178E-1,1.839413792E-1,1.336228400E-1
6.170187150E0,-4.526378214E-1,-3.672719002E-2,1.907370538E-1
6.190296890E0,-7.348492742E-1,-9.781191498E-2,2.761029601E-1
6.210406681E0,-7.623373866E-1,1.580567285E-2,2.528907657E-1
6.230516473E0,-4.642439187E-1,7.062921673E-2,1.517955512E-1
6.250626265E0,7.330167294E-2,2.683910131E-1,1.073564067E-1
6.270736004E0,5.289937258E-1,3.607816696E-1,1.269035190E-1
6.290845796E0,6.505523324E-1,1.963110417E-1,1.853921413E-1
6.310955588E0,5.063923597E-1,-7.215633243E-2,2.951919436E-1
6.331065327E0,3.119902313E-1,-2.395284772E-1,4.005630910E-1
6.351175119E0,2.356343269E-1,-1.833305359E-1,4.376720488E-1
6.371284911E0,2.596100867E-1,-4.222481698E-2,3.990359604E-1
6.391394702E0,2.939702570E-1,4.466820508E-2,3.426853120E-1
6.411504442E0,3.011476994E-1,7.185091078E-2,2.822114229E-1
6.431614234E0,2.567085624E-1,3.397838026E-2,2.359397560E-1
6.451724025E0,1.559187621E-1,-7.551599294E-2,2.225011140E-1
6.471833817E0,-2.535016090E-2,-1.245364845E-1,2.183778882E-1
6.491943556E0,-1.893626451E-1,-9.109259397E-2,2.496838123E-1
6.512053348E0,-3.295520842E-1,-8.605311066E-2,2.286095917E-1
6.532163140E0,-4.686725736E-1,-1.274380088E-1,1.462979168E-1
6.552272879E0,-5.464028716E-1,-1.288124174E-1,4.932591692E-2
6.572382671E0,-5.399889946E-1,-5.902311578E-2,6.108472589E-4
6.592492463E0,-4.976878166E-1,3.367295489E-2,1.695101149E-2
6.612602254E0,-5.184566379E-1,-1.611109637E-2,3.054236248E-2
6.632711994E0,-5.354076028E-1,-4.986040667E-2,4.734066129E-2
